ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
10027,elba general hospital,coffee,,,q  hheeyyeggeeyypproeennttwwhhooss  hoooiggf((hoodd  koo  d  kkee  e  ggps  foonnyf  ub  yhhwddaaz  rriigggqffd  rrvt,,333333,coffee,,acute care hospitals,voluntary non-profit - other,,uuftiiccll  nngfyiioonnorrcdgoo,scip-inf-4,q  hheeyyeggeeyypproeennttwwhhooss  hoooiggf((hoodd  koo  d  kkee  e  ggps  foonnyf  ub  yhhwddaaz  rriigggqffd  rrvt,,,al_scip-inf-4
10027,,987 drayton street,,,dviio--iijg--66,al,336622,coffee,,qxd  xseejlppiirqllss,voluntary non-profit - other,,elba,987 drayton street,ssuuffwyy  oaayiidbyss  nndxnnf  hhaau  fkpvveedd  ff  difccaao  daa  bbrcrrr  ssyfwhl  bebaarr  frvvwdd  ovszeerrkeeg((eedcctiicc  vkrrr  yaaut  rreeoovvaao  vrrqmm  x  by    xoo)),,,al_scip-inf-6
,elba general hospital,987 drayton street,,,elba,aa,334488992277,,334488992277,acute care hospitals,voluntary non-profit - other,yes,drrggiiccsk  eefttiioonnbdnnklnn,,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,,al_scip-vte-1
10027,elba general hospital,987 drayton street,,,llbbaa,,36323,,3348972257,acute care hospitals,voluntary non-profit - other,voluntary non-profit - other,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,,,al_scip-vte-2
10029,east alabama medical center and snf,yaaf  ttttppsiieenngggeenn  aaemaa  aaftiibk,,,opelika,al,36801,llw,3347493411,acute care hospitals,ami-1,yes,,ami-1,yaaf  ttttppsiieenngggeenn  aaemaa  aaftiibk,98%,185 patients,qqnk11
10029,ttllaaaa  rsvccnnyeesje  ssnnff,2000 pepperell parkway,,,,al,,lee,3347493411,290 patients,government - hospital district or authority,government - hospital district or authority,,ami-2,,97%,290 patients,al_ami-2
99,east alabama medical center and snf,heart attack,,,opelika,al,,,3344993311,acute care hospitals,,yes,heart attack,aan33,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),93%,72 patients,al_ami-3
,east alabama medical center and snf,yes,,,opelika,lee,6600,lee,449944,acute care hospitals,government - hospital district or authority,yes,heart attack patients given smoking cessation advice/counseling,,heart attack patients given smoking cessation advice/counseling,100%,122 patients,al_ami-4
0099,east alabama medical center and snf,2000 pepperell parkway,,,,al,government - hospital district or authority,lee,337744993311,,government - hospital district or authority,,,ami-5,,98%,281 patients,
10029,,2000 pepperell parkway,,,opelika,,,lee,,,government - hospital district or authority,yes,heart attack,ami-7a,,,0 patients,yes
1100002299,,2000 pepperell parkway,,,opelika,aaxyttfeehhissttaao,36801,lee,36801,aaxyttfeehhissttaao,,,heart attack,ami-8a,aaxyttfeehhissttaao,85%,26 patients,al_ami-8a
heart failure patients given discharge instructions,lee,opelika,,,opelika,lee,8811,lee,3347493411,acute care hospitals,al,,heart failure,hf-1,heart failure patients given discharge instructions,82%,527 patients,lee
opelika,  llaamms  nxqrtte  aann  bd,100%,,,opelika,al,660011,oree,3347493411,heart failure patients given an evaluation of left ventricular systolic (lvs) function,government - hospital district or authority,opelika,,opelika,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,570 patients,100%
government - hospital district or authority,east alabama medical center and snf,2000 pepperell parkway,,,opelika,al,36801,lee,,opelika,government - hospital district or authority,2000 pepperell parkway,heart failure,hf-3,,92%,272 patients,al_hf-3
10029,east alabama medical center and snf,22000000wpprkk  ppskkwwq,,,opelika,,,lee,3347493411,acute care hospitals,government - hospital district or authority,yes,east alabama medical center and snf,,,100%,101 patients,al_hf-4
10029,east alabama medical center and snf,2000 pepperell parkway,,,opelika,al,lee,east alabama medical center and snf,,ccttsf  hhloiittsss,irfmkry  --  iwppraallddssttfkttoorryttgitog,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,92%,114 patients,al_pn-2
,east alabama medical center and snf,,,,,al,36801,lee,33334444,,government - hospital district or authority,yes,pneumonia,,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,91%,129 patients,lee
0022,,acute care hospitals,,,pneumonia,al,36801,lee,3347493411,lee,government - hospital district or authority,yes,pneumonia,pn-4,pneumonia,100%,59 patients,
10029,,,,,opelika,s,,lee,77441111,acute care hospitals,government - hospital district or authority,,pneumonia,pn-5c,oeenjiiaa  ppaatta  vcmnniittiiaall  mttiiviiittcc((aekyb66  hhuussffgsffvvll,96%,153 patients,al_pn-5c
10029,east alabama medical center and snf,,,,opelika,,36801,lee,3333444411,,government - hospital district or authority,,,pn-6,,97%,115 patients,
,east alabama medical center and snf,2000 pepperell parkway,,,,al,36801,lee,3347493411,,,yes,pneumonia,pneumonia,pneumonia patients assessed and given influenza vaccination,88%,89 patients,
10029,east alabama medical center and snf,2000 pepperell parkway,,,opelika,al,36801,lee,3347493411,opelika,government - hospital district or authority,yes,surgical infection prevention,iipp--ccaarrx--,ztvrrppkbttzww  ee  ttiinn  rrg  ggss  olleeebbeerqbblloocckkrrssngprrd  ccookv  tt  r  oowoiiyllhh  eefmeeppoojttgeers  hlllkk  sjonn  ygee  wrrle  ssgbbeeffise  aagreef  tthhdrr  eeh,98%,208 patients,aa__cciipp--fsfx--
,east alabama medical center and snf,surgical infection prevention,,,opelika,al,,llree,3347493411,scip-inf-1,government - hospital district or authority,yes,surgical infection prevention,east alabama medical center and snf,,99%,1001 patients,al_scip-inf-1
0022,,2000 pepperell parkway,,,,aak,36801,,333344331111,,government - hospital district or authority,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,99%,1016 patients,al_scip-inf-2
0099,surgical infection prevention,2000 pepperell parkway,,,surgical infection prevention,east alabama medical center and snf,36801,lee,3347493411,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-3,,97%,962 patients,al_scip-inf-3
10029,east alabama medical center and snf,0000eeooeeoaayy,,,opelika,al,36801,10029,3347493411,government - hospital district or authority,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,yes,surgical infection prevention,36801,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,98%,241 patients,
3347493411,q  llqks  mmeefqkeennyrr  m  m,2000 pepperell parkway,,,ppeekks,aaygccse  ppttaallss,,,scip-inf-6,aaygccse  ppttaallss,scip-inf-6,yes,,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,1421 patients,
10029,,,,,opelika,s,36801,,,,government - hospital district or authority,,uuiifbcypborreemoob,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,92%,473 patients,al_scip-vte-1
aak__sskpp--gr22,aassykqhqmmaa  mmeeddkcc  md  jddssbff,2000 pepperell parkway,,,opelika,,330011,lee,3347493411,acute care hospitals,government - hospital district or authority,aak__sskpp--gr22,surgical infection prevention,,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,90%,473 patients,aak__sskpp--gr22
10032,,209 north main street,,,wedowee,al,36278,,2266557711,vttee  xeehhssoiigllss,tlwebdtt--  llooxqll,no,heart attack,ami-1,al,50%,4 patients,al_ami-1
10032,wedowee hospital,209 north main street,,,wedowee,,36278,,acute care hospitals,acute care hospitals,government - local,no,heart attack,,3 patients,67%,3 patients,wedowee
10032,ooqreehhoosspprq,209 north main street,,,,al,36278,randolph,acute care hospitals,,,,36278,ami-3,heart attack,,0 patients,al_ami-3
10032,wedowee hospital,209 north main street,,,wedowee,sll,,fsoollhh,2563572111,sll,government - local,nn,eesettaagaacc,,hheeftt  aagttaavkkottiiwnnss  vk  mminn  ssssgiipaavvkcceeccuuzeeoiigg,,0 patients,sll
10032,wedowee hospital,209 north main street,,,lwwdr,al,36278,randolph,,acute care hospitals,,,67%,,,67%,3 patients,al_ami-5
10032,36278,,,,wedowee,,36278,rrqmikohh,government - local,acute care hospitals,government - local,,heart attack,ami-7a,,,0 patients,al_ami-7a
,wedowee hospital,,,,wedowee,al,,faannpp,2563572111,acute care hospitals,government - local,no,,k--88aa,,,0 patients,al_ami-8a
2563572111,fooqeessks,2299moorhh  mmj  ssttrreed,,,,,336622,,2563572111,vuuttdccqrree  hhoossppiittk,government - local,no,,,heart failure patients given discharge instructions,0%,34 patients,
11,wedowee hospital,209 north main street,,,wedowee,aao,36278,,2563572111,,toovvwndnny    oifs,no,,hf-2,,38%,39 patients,al_hf-2
10032,wedowee hospital,209 north main street,,,eeoowwwee,,337788,randolph,,acute care hospitals,ivvnneenng--  oooaak,no,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),25%,4 patients,al_hf-3
heart failure,,209 north main street,,,wedowee,,,randolph,2563572111,,,no,heart failure,hf-4,hheeq  ffaaouuiiryoj  kutiinnfvvxd//nnzeellnngg,100%,2 patients,al_hf-4
10032,wwxdee  ssktt,2299  nnlkunn  awee,,,wedowee,al,6622,randolph,2563572111,acute care hospitals,government - local,nnoo,mwiniiq,nnoo,pneumonia patients assessed and given pneumococcal vaccination,25%,28 patients,llpp
10032,eeeddleew  wppiigaall,209 north main street,,,wedowee,,36278,,2563572111,acute care hospitals,,,pneumonia,,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100%,14 patients,al_pn-3b
10032,wedowee hospital,209 north main street,,,wedowee,al,,rrmiooy,2563572111,acute care hospitals,government - local,no,no,pn-4,pneumonia patients given smoking cessation advice/counseling,67%,6 patients,obwmmpj
10032,wedowee hospital,209 north main street,,,wedowee hospital,al,36278,qddoollppj,772211,10032,no,no,10032,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,90%,30 patients,
,wedowee hospital,,,,wedowee,al,36278,randolph,2563572111,acute care hospitals,government - local,,pneumonia,pn-6,,96%,23 patients,qonn
10032,wedowee hospital,,,,wedowee,,,,665577221111,acute care hospitals,government - local,no,ppjjmmjoq,pn-7,pneumonia patients assessed and given influenza vaccination,12%,16 patients,snn
1100003322,wedowee hospital,,,,,1100003322,36278,36278,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,acute care hospitals,government - local,no,duuggcco  iiffeeylnn  ppeevvnnttoo,,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,,,al_scip-card-2
11003322,ddoowwree  hhpssppiittsll,,,,wedowee,al,36278,randolph,,,government - local,no,,,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,,,
10032,scip-inf-2,209 north main street,,,wedowee,al,36278,aaxoollppb,,acute care hospitals,government - local,,wrrtiixaa  nndwobppeeceenngiioo,scip-inf-2,,,,al_scip-inf-2
10032,,209 north main street,,,wedowee,,36278,rroopphh,36278,acute care hospitals,government - local,no,surgical infection prevention,,,,,al_scip-inf-3
,wedowee hospital,209 north main street,,,wedowee,al,,,2563572111,acute care hospitals,36278,36278,,,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,,al_scip-inf-4
10032,wedowee hospital,eaanndd,,,wedowee,aattdxqrrdiiirqlld,36278,eaanndd,,aattdxqrrdiiirqlld,government - local,government - local,ssiivsk  iimgccttlnn  pprdnnrulnn,afonn66,,,,al_scip-inf-6
113322,,209 north main street,,,,,,surgical infection prevention,2563572111,acute care hospitals,government - local,no,surgical infection prevention,scip-vte-1,,,,
10032,wedowee hospital,,,,wedowee hospital,al,36278,randolph,2563572111,acute care hospitals,government - local,no,surgical infection prevention,acute care hospitals,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,,,al_scip-vte-2
10033,university of alabama hospital,552233,,,birmingham,al,552233,jjgwoo,2059344011,acute care hospitals,government - state,,heart attack,ami-1,,98%,229 patients,
10033,,619 south 19th street,,,bbotogghhsn,al,35233,jefferson,2059344011,acute care hospitals,,10033,heart attack,acute care hospitals,heart attack patients given aspirin at discharge,98%,316 patients,10033
10033,99  ssitthh  hh  grreeeett,99  ssitthh  hh  grreeeett,,,ntiinnfaa,al,35233,jjffreerrssb,5599334444001111,,government - state,ami-3,heart attack,ami-3,99  ssitthh  hh  grreeeett,91%,87 patients,99  ssitthh  hh  grreeeett
10033,university of alabama hospital,619 south 19th street,,,birmingham,heart attack,,jefferson,government - state,acute care hospitals,government - state,,heart attack,,,100%,147 patients,government - state
00003333,university of alabama hospital,619 south 19th street,,,birmingham,,,jefferson,,acute care hospitals,,yes,,ami-5,heart attack patients given beta blocker at discharge,97%,331 patients,al_ami-5
10033,,,,,,,35233,jefferson,,,government - state,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,__aanii--
10033,university of alabama hospital,619 south 19th street,,,heart attack patients given pci within 90 minutes of arrival,heart attack patients given pci within 90 minutes of arrival,35233,jefferson,2059344011,,government - state,a,,heart attack patients given pci within 90 minutes of arrival,heart attack patients given pci within 90 minutes of arrival,98%,47 patients,rrkunnhhaamm
10033,university of alabama hospital,619 south 19th street,,,,al,35233,jefferson,2059344011,acute care hospitals,government - state,yes,heart failure,hf-1,heart failure patients given discharge instructions,46%,618 patients,al_hf-1
10033,birmingham,619 south 19th street,,,birmingham,,35233,,0055331111,,government - state,yes,,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,96%,681 patients,
10033,university of alabama hospital,619 south 19th street,,,krrgghhsn,35233,35233,yes,2059344011,,government - state,yes,heart failure,hf-3,,94%,343 patients,university of alabama hospital
10033,ynnvveerryyiqosqmmaajssogqo,619 south 19th street,,,birmingham,al,35233,jefferson,ynnvveerryyiqosqmmaajssogqo,acute care hospitals,government - state,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,130 patients,al_hf-4
10033,247 patients,619 south 19th street,,,birmingham,al,35233,jefferson,35233,acute care hospitals,government - state,government - state,,,birmingham,74%,247 patients,aa__ppb--
10033,pn-3b,fiwrrkdj--araay,,,birmingham,al,35233,,10033,qitt  ccqrrhhissoiiyaass,fiwrrkdj--araay,yyss,pneumonia,10033,fiwrrkdj--araay,92%,378 patients,pn-3b
10033,ioeerryu  ooffsllqvqq  oozs,619 south 19th street,,,birmingham,,35233,100%,,acute care hospitals,100%,yes,,100%,pneumonia patients given smoking cessation advice/counseling,100%,169 patients,al_pn-4
,university of alabama hospital,619 south 19th street,,,birmingham,al,35233,jefferson,2059344011,acute care hospitals,government - state,yes,pneumonia,pn-5c,,92%,357 patients,s__pp--55cc
