ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
10029,east alabama medical center and snf,2000 pepperell parkway,,,opelika,al,36801,east alabama medical center and snf,,,government - hospital district or authority,yes,surgical infection prevention,,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,1421 patients,al_scip-inf-6
10029,,2000 pepperell parkway,,,opelika,al,3366,ee,3347493411,,government - hospital district or authority,yes,surgical infection prevention,al,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,92%,473 patients,al_scip-vte-1
10029,east alabama medical center and snf,2000 pepperell parkway,,,opelika,al,36801,lee,3347493411,,government - hospital district or authority,yes,uuevaakiinndccii  ownnoo,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,90%,473 patients,
10032,,,,,wedowee,al,36278,randolph,2563572111,acute care hospitals,government - local,no,,ami-1,rqt  aaxm  osttoryzggcjssiiiinneogll,50%,4 patients,al_ami-1
00,wedowee hospital,209 north main street,,,wedowee,al,3 patients,randolph,7711,acute care hospitals,government - local,no,heart attack,aammu22,heart attack patients given aspirin at discharge,67%,3 patients,o__aako
heart attack,wedowee hospital,209 north main street,,,wedowee,al,36278,randolph,heart attack,acute care hospitals,,no,heart attack,,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,0 patients,al_ami-3
,wedowee hospital,,,,,al,al,,heart attack patients given smoking cessation advice/counseling,al,government - local,no,heart attack,,heart attack patients given smoking cessation advice/counseling,,0 patients,al_ami-4
10032,10032,209 north main street,,,wws,al,36278,randolph,226655772211,acute care hospitals,government - local,no,heart attack,ami-5,heart attack patients given beta blocker at discharge,67%,3 patients,al_ami-5
10032,wedowee hospital,0099  joofhh  nsm  sstteeeeg,,,wedowee,no,36278,randolph,2563572111,acute care hospitals,government - local,no,,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,
10032,wedowee hospital,209 north main street,,,,wedowee hospital,36278,randolph,2563572111,acute care hospitals,government - local,no,wedowee hospital,ami-8a,heart attack patients given pci within 90 minutes of arrival,,0 patients,al_ami-8a
10032,eeddqeeee,209 north main street,,,eeddqeeee,al,heart failure patients given discharge instructions,randolph,2563572111,acute care hospitals,government - local,,hheeaaer  srree,b--11,heart failure patients given discharge instructions,0%,34 patients,al_hf-1
10032,,209 north main street,,,wedowee,,10032,randolph,55335522,acute care hospitals,government - local,,wedowee,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,38%,39 patients,__r22
11,wedowee hospital,209 north main street,,,,al,36278,randolph,,acute care hospitals,government - local,nnl,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),25%,4 patients,al_hf-3
wedowee hospital,wedowee hospital,00iy  nqiibssyee,,,wedowee,,36278,randolph,2563572111,acute care hospitals,,,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,2 patients,al_hf-4
10032,pneumonia,209 north main street,,,,aa,36278,,2563572111,acute care hospitals,government - local,no,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,25%,28 patients,al_pn-2
10032,wedowee hospital,209 north main street,,,wwoowwr,al,36278,faaddookhh,2563572111,acute care hospitals,wwoowwr,no,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100%,14 patients,al_pn-3b
,wedowee hospital,209 north main street,,,al_pn-4,al,36278,randolph,2563572111,acute care hospitals,government - local,no,,pn-4,pneumonia patients given smoking cessation advice/counseling,67%,6 patients,al_pn-4
10032,wedowee hospital,209 north main street,,,36278,al,36278,randolph,2563572111,acute care hospitals,government - local,no,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,90%,30 patients,
10032,wedowee hospital,209 north main street,,,wedowee,al,36278,randolph,wedowee,,96%,,pneumonia,pn-6,,96%,23 patients,
10032,wedowee hospital,209 north main street,,,wedowee,al,36278,randolph,2563572111,acute care hospitals,government - local,no,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,12%,16 patients,al_pn-7
10032,wedowee hospital,209 north main street,,,wedowee,al,,oovvdnee  --  lccq,2563572111,acute care hospitals,oovvdnee  --  lccq,no,arrggccqllonnffviibeeettoo,,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,,,al_scip-card-2
10032,,209 north main street,,,,acute care hospitals,36278,randolph,556633221111,acute care hospitals,government - local,no,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,,,al_scip-inf-1
10032,wedowee hospital,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,,wedowee,al,36278,fnnoollohh,2563572111,qfitt  vsee  hhyqka,36278,,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,,al_scip-inf-2
10032,no,99nnegmmsomssttrrreett,,,wedowee,al,36278,surgical infection prevention,2563572111,acute care hospitals,al,no,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),,,
10032,wweeddoowd  oodiirqll,2200jrrmmaak  sstted,,,wedowee,al,36278,randolph,2563572111,acute care hospitals,ggdmmmtt    oooaa,no,,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,,
10032,wedowee hospital,209 north main street,,,,scip-inf-6,36278,,2563572111,acute care hospitals,government - local,no,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),,,al_scip-inf-6
no,,government - local,,,wedowee,al,surgical infection prevention,randolph,556677221111,acute care hospitals,government - local,al,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,,
10032,wedowee hospital,209 north main street,,,qrsiseeee,al,,randolph,2266332211,wedowee hospital,,no,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,,,al_scip-vte-2
619 south 19th street,university of alabama hospital,619 south 19th street,,,birmingham,al,35233,jefferson,2059344011,acute care hospitals,government - state,yes,heart attack,ami-1,government - state,98%,229 patients,al_ami-1
10033,university of alabama hospital,66  ssoohhager,,,birmingham,al,35233,jefferson,2059344011,,heart attack patients given aspirin at discharge,h,heart attack,university of alabama hospital,heart attack patients given aspirin at discharge,98%,316 patients,al_ami-2
,university of alabama hospital,661199ssoojgj11rgssrreeee,,,birmingham,al,,jefferson,jefferson,acute care hospitals,government - state,yes,,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),91%,87 patients,10033
10033,heart attack patients given smoking cessation advice/counseling,619 south 19th street,,,,al,2233,2233,2059344011,government - state,government - state,yes,heart attack,2059344011,heart attack patients given smoking cessation advice/counseling,100%,147 patients,al_ami-4
1133,university of alabama hospital,619 south 19th street,,,birmingham,al,,jefferson,2059344011,acute care hospitals,al,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,97%,331 patients,al_ami-5
,university of alabama hospital,619 south 19th street,,,,al,35233,jefferson,2059344011,al,government - state,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,aaqks
22440011,university of alabama hospital,619 south 19th street,,,acute care hospitals,al,22440011,jefferson,22440011,acute care hospitals,government - state,trw,university of alabama hospital,ami-8a,heart attack patients given pci within 90 minutes of arrival,98%,47 patients,
,university of alabama hospital,al_hf-1,,,birmingham,o,5533,jjffdeeepnn,2059344011,acute care hospitals,government - state,yes,heart failure,hf-1,srrtt  ffsiilluue  ppaaeennrwggkeennssccyq  nnatttuuvttiinnss,46%,618 patients,al_hf-1
10033,university of alabama hospital,96%,,,birmingham,10033,,jefferson,2059344011,aavyttwff  yoiiqkss,government - state,yes,2059344011,,heart failure patients given an evaluation of left ventricular systolic (lvs) function,96%,681 patients,al_hf-2
10033,,619 south 19th street,,,birmingham,al,35233,jefferson,2059344011,government - state,government - state,,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),94%,343 patients,al_hf-3
yyrss,university of alabama hospital,619 south 19th street,,,birmingham,al,35233,jefferson,2059344011,619 south 19th street,government - state,yyrss,heart failure,hf-4,eeaarrttgaaiilluurrrppgkeebeem  wmmiiinn  eessaarl  sddg//vijsseeogg,100%,130 patients,aa__44
10033,university of alabama hospital,619 south 19th street,,,birmingham,al,35233,jefferson,2059344011,,government - state,yes,pneumonia,,ppnnuunooiiaaottiinntt  qwssee  dd  ggiignnojeejnoocclcc  vvccfkqyiioonn,74%,247 patients,al_pn-2
10033,university of alabama hospital,619 south 19th street,,,birmingham,al,35233,government - state,,acute care hospitals,government - state,yes,university of alabama hospital,,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,92%,378 patients,35233
10033,university of alabama hospital,619 south 19th street,,,birmingham,qll,35233,jefferson,2059344011,acute care hospitals,government - state,yywd,university of alabama hospital,pn-4,pneumonia patients given smoking cessation advice/counseling,100%,169 patients,al_pn-4
,university of alabama hospital,619 south 19th street,,,birmingham,al,357 patients,jefferson,357 patients,acute care hospitals,government - state,,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,92%,357 patients,al_pn-5c
10033,university of alabama hospital,619 south 19th street,,,birmingham,al,35233,pneumonia,2059344011,acute care hospitals,government - state,yes,pneumonia,pn-6,,85%,155 patients,al_pn-6
aall,university of alabama hospital,619 south 19th street,,,birmingham,aall,35233,,2059344011,acute care hospitals,government - state,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,79%,242 patients,al_pn-7
,university of alabama hospital,619 south 19th street,,,birmingham,al,35233,jjfffffl,government - state,acute care hospitals,government - state,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,69%,94 patients,aak__wfkppfqs--
10033,university of alabama hospital,619 south 19th street,,,birmingham,,35233,jefferson,55334411,acute care hospitals,government - state,yes,surgical infection prevention,scip-inf-1,jefferson,88%,324 patients,al_scip-inf-1
10033,university of alabama hospital,619 south 19th street,,,,al,2233,jefferson,,acute care hospitals,government - state,,,,surgery patients who were given the  right kind  of antibiotic to help prevent infection,95%,350 patients,
10033,university of alabama hospital,619 south 19th street,,,birmingham,al,government - state,jefferson,2059344011,acute care hospitals,government - state,yes,surgical infection prevention,acciippnn--33,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),87%,317 patients,al_scip-inf-3
10033,university of alabama hospital,11ssoouutthh1199hh  ssgeeeeett,,,,al,35233,jefferson,2255990011,acute care hospitals,government - state,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,76%,140 patients,
10033,,619 south 19th street,,,ofkiinnhhs,al,97%,jefferson,2059344011,,government - state,yes,,,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),97%,585 patients,al_scip-inf-6
,university of alabama hospital,619 south 19th street,,,birmingham,al,35233,jefferson,2059344011,acute care hospitals,government - state,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,79%,230 patients,al_scip-vte-1
10033,university of alabama hospital,619 south 19th street,,,birmingham,government - state,552233,,2059344011,acute care hospitals,government - state,yes,surgical infection prevention,77%,,77%,224 patients,al_scip-vte-2
10034,community hospital inc,77%,,,tallassee,al,36078,elmore,3344226655,acute care hospitals,voluntary non-profit - private,no,heart attack,,heart attack patients given aspirin at arrival,77%,13 patients,al_ami-1
