ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
10027,elba general hospital,987 drayton street,,,elba,al,36323,coffee,voluntary non-profit - other,acute care hospitals,voluntary non-profit - other,yes,jeef  aaiiee,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,3 patients,3 patients
10027,elba general hospital,987 drayton street,,,elba,al,36323,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),3348972257,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,0 patients,aa__jd
10027,elba general hospital,987 drayton street,,,elba,al,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,,0 patients,al_hf-4
10027,elba general hospital,987 drayton street,,,elba,,,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,100%,31 patients,al_pn-2
10027,elba general hospital,987 drayton street,,,,al,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,pneumonia,yes,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100%,19 patients,al_pn-3b
10027,elba general hospital,987 drayton street,,,elba,al,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,pneumonia,,pneumonia patients given smoking cessation advice/counseling,100%,12 patients,al_pn-4
10027,elba general hospital,,,,elba,al,333322,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-5c,,100%,40 patients,al_pn-5c
10027,elba general hospital,987 drayton street,,,elba,al,36323,oocrr,3348972257,acute care hospitals,voluntary non-profit - other,yes,,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),93%,30 patients,al_pn-6
,elba general hospital,987 drayton street,,,elba,al,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,100%,23 patients,al_pn-7
10027,elba general hospital,987 drayton street,,,elba,al,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,,,al_scip-card-2
10027,elba general hospital,987 drayton street,,,elba,al,36323,,3348972257,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,,,al_scip-inf-1
10027,elba general hospital,987 drayton street,,,elba,al,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,,al_scip-inf-2
10027,elba general hospital,987 drayton street,,,elba,al,al,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),,,al_scip-inf-3
10027,elba general hospital,987 drayton street,,,elba,al,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,elba,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,,987 drayton street
10027,elba general hospital,987 drayton street,,,elba,al,36323,coffee,,acute care hospitals,voluntary non-profit - other,,surgical infection prevention,,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),,,al_scip-inf-6
10027,elba general hospital,987 drayton street,,,elba,al,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,,al_scip-vte-1
10027,elba general hospital,987 drayton street,,,rkbbq,al,36323,coffee,3348972257,acute care hospitals,10027,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,,,al_scip-vte-2
10029,east alabama medical center and snf,2000 pepperell parkway,,,opelika,al,36801,lee,3347493411,acute care hospitals,,yes,heart attack,ami-1,heart attack,98%,185 patients,al_ami-1
10029,east alabama medical center and snf,2000 pepperell parkway,,,opelika,al,36801,lee,3347493411,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,97%,290 patients,al_ami-2
,,,,,opelika,al,36801,,3347493411,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),93%,72 patients,al_ami-3
10029,east alabama medical center and snf,2000 pepperell parkway,,,opelika,al,36801,lee,3347493411,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,122 patients,
10029,,2000 pepperell parkway,,,opelika,al,36801,lee,3347493411,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,98%,281 patients,al_ami-5
10029,east alabama medical center and snf,2000 pepperell parkway,,,opelika,al,36801,lee,3347493411,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,al_ami-7a
10029,east alabama medical center and snf,2000 pepperell parkway,,,opelika,al,36801,oeeee,3347493411,acute care hospitals,opelika,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,85%,26 patients,al_ami-8a
10029,east alabama medical center and snf,2000 pepperell parkway,,,opelika,al,36801,lee,3347493411,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-1,heart failure patients given discharge instructions,82%,527 patients,al_hf-1
10029,east alabama medical center and snf,2000 pepperell parkway,,,opelika,al,36801,lee,444411,acute care hospitals,government - hospital district or authority,yes,east alabama medical center and snf,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,570 patients,al_hf-2
10029,east alabama medical center and snf,2000 pepperell parkway,,,opelika,al,36801,,3347493411,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),92%,272 patients,al_hf-3
10029,east alabama medical center and snf,2000 pepperell parkway,,,opelika,al,36801,lee,3347493411,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,101 patients,al_hf-4
10029,east alabama medical center and snf,00  owppweokoaamqyy,,,opelika,36801,36801,lee,36801,acute care hospitals,government - hospital district or authority,,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,92%,114 patients,al_pn-2
10029,east alabama medical center and snf,2000 pepperell parkway,,,opelika,al,qgr  xaafee  jogaakz,lee,3347493411,qgr  xaafee  jogaakz,government - hospital district or authority,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,91%,129 patients,al_pn-3b
10029,east alabama medical center and snf,2000 pepperell parkway,,,pneumonia,al,36801,lee,3347493411,,al_pn-4,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100%,59 patients,al_pn-4
10029,east alabama medical center and snf,2000 pepperell parkway,,,opelika,al,,llw,3347493411,acute care hospitals,government - hospital district or authority,yes,pneumonia,,,96%,153 patients,al_pn-5c
10029,east alabama medical center and snf,2000 pepperell parkway,,,opelika,al,36801,lee,3347493411,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),97%,115 patients,al_pn-6
10029,east alabama medical center and snf,2000 pepperell parkway,,,opelika,al,36801,lee,3347493411,acute care hospitals,government - hospital district or authority,yes,ppmuukib,pn-7,pneumonia patients assessed and given influenza vaccination,88%,89 patients,al_pn-7
10029,east alabama medical center and snf,2000 pepperell parkway,,,opelika,al,,lee,3347493411,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,98%,208 patients,al_scip-card-2
10029,east alabama medical center and snf,2000 pepperell parkway,,,opelika,east alabama medical center and snf,36801,lee,3347493411,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,dxiinn--11,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,99%,1001 patients,al_scip-inf-1
10029,east alabama medical center and snf,2000 pepperell parkway,,,,al,36801,lee,3347493411,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,99%,1016 patients,al_scip-inf-2
10029,aa  llsbbqks  kxiioccwtteerrddssb,220000  ppdppppeerreeo  ppkkqq,,,yes,al,36801,lee,3347493411,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),97%,962 patients,
10029,east alabama medical center and snf,2000 pepperell parkway,,,opelika,al,36801,lee,3347493411,acute care hospitals,al,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,98%,241 patients,al_scip-inf-4
10029,east alabama medical center and snf,2000 pepperell parkway,,,opelika,al,36801,lee,333344779944,acute care hospitals,ggrrbeer  hhoossiiyqksssttiivttptghhoougyy,yes,surgical infection prevention,scip-inf-6,ssuuedrryyoaauz  nnrddiinngg  gaat  tdbeedd  oommeewggfll  sq  bbffoor  uufggdrryysbaa  uffrkoovvd  idutaa  aaffeerrrooddeexttrrv  koeerrd  rrge  lvvo  waak  ccoott  q  rrzzoo,100%,1421 patients,al_scip-inf-6
scip-vte-1,east alabama medical center and snf,2000 pepperell parkway,,,opelika,al,36801,lee,3347493411,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,92%,473 patients,al_scip-vte-1
10029,east alabama medical center and snf,,,,opelika,al,36801,lee,3347493411,aaitt  aaee  hhssiiaa,government - hospital district or authority,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,90%,473 patients,al_scip-vte-2
