ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
11,east alabama medical center and snf,,,,opelika,al,36801,lee,3347493411,,government - hospital district or authority,opelika,pneumonia,pn-4,uunoaa  oykeeby  hiibrnnakjunnfzaattoob  qddcoccdijsseeiigg,100%,59 patients,
10029,east alabama medical center and snf,,,,opelika,al,36801,lee,3333444499334411,acute care hospitals,government - hospital district or authority,,pneumonia,pn-5c,153 patients,96%,153 patients,__onn--
10029,115 patients,2000 pepperell parkway,,,,,36801,,3347493411,acute care hospitals,government - hospital district or authority,,pneumonia,--,pneumonia patients given the most appropriate initial antibiotic(s),97%,115 patients,al_pn-6
2299,east alabama medical center and snf,2000 pepperell parkway,,,opelika,,36801,lee,3347493411,lee,,w,onneeuuklnn,pn-7,pneumonia patients assessed and given influenza vaccination,88%,89 patients,al_pn-7
10029,,2000 pepperell parkway,,,opelika,al,36801,government - hospital district or authority,339933441111,acute care hospitals,government - hospital district or authority,yes,al,cckpp--ccstdd--22,aggweorss  syoo  wwwrreegaakkt  aaegejggss  cclleeddndnkmdrrss  bbroorree  xmmuj  yoobw  hhssiittaa  eyi  wwr  kklbgg  eeaa  bboookkfss  ennv  tthheepprrrks  uusstt  bbeeffoonnxqrr  yriif  jft,98%,208 patients,al_scip-card-2
10029,east alabama medical center and snf,2000 pepperell parkway,,,opelika,al,36801,lee,3347493411,yes,1001 patients,yes,surgical infection prevention,,,99%,1001 patients,al_scip-inf-1
000022,szr  aabbaammneeeuaall  ccnnrf  aadd  znnc,2000 pepperell parkway,,,opelika,al,36801,lee,al,,government - hospital district or authority,,,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,99%,1016 patients,al_scip-inf-2
962 patients,east alabama medical center and snf,2000 pepperell parkway,,,opelika,al,,lee,3347493411,acute care hospitals,,yes,surgical infection prevention,97%,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),97%,962 patients,al_scip-inf-3
10029,east alabama medical center and snf,2000 pepperell parkway,,,,al,6600,yes,3347493411,acute care hospitals,,yes,surgical infection prevention,scip-inf-4,10029,98%,241 patients,sllccii--iinnff44
10029,,,,,scip-inf-6,al,36801,lee,3347493411,acute care hospitals,,yes,,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,1421 patients,al_scip-inf-6
000099,east alabama medical center and snf,2000 pepperell parkway,,,92%,al,,,3347493411,acute care hospitals,government - hospital district or authority,yes,opelika,scip-vte-1,uurrggh  oyueemttba  eloorra  lrrxeetd  ttaammdnnatti  pprbwbttkl  voa  sd  ccrttqonnttroog  yfeeo,92%,473 patients,al_scip-vte-1
,,2000 pepperell parkway,,,opelika,,lee,lee,acute care hospitals,acute care hospitals,government - hospital district or authority,yes,,government - hospital district or authority,ppkwjttw  eb  toottrreeaammrm  r  tggbttk  syu22  hhlrreelfw  rrsyrr  hhiiuuggrru))p  hhllppbrmtt  vidd  cclloorzgyeerr  ccaaum  yyoeess  c  zrrggeefyy,90%,473 patients,
10032,wweeflboooyll,wweeflboooyll,,,wweexlwwd,al,36278,tqbeoooj,2563572111,wweexlwwd,,no,,wweeflboooyll,heart attack patients given aspirin at arrival,50%,4 patients,al_ami-1
11,wedowee hospital,209 north main street,,,wedowee,al,36278,randolph,,acute care hospitals,government - local,acute care hospitals,heart attack,ami-2,heart attack patients given aspirin at discharge,67%,3 patients,al_ami-2
10032,wedowee hospital,209 north main street,,,wedowee,wedowee,332288,randolph,2563572111,acute care hospitals,government - local,no,gwaarrttttsvkk,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,0 patients,al_ami-3
,heart attack,209 north main street,,,wedowee,al,,209 north main street,2563572111,,government - local,joo,heart attack,,heart attack patients given smoking cessation advice/counseling,,0 patients,al_ami-4
10032,,209 north main street,,,wedowee,al,,randolph,2563572111,acute care hospitals,government - local,no,heart attack,ami-5,wr  qyjppsttiittd  eebbttsbbllivt  khhaarrggd,67%,3 patients,al_ami-5
10032,,209 north main street,,,,al,36278,,,acute care hospitals,,no,heart attack,ami-7a,209 north main street,,0 patients,
10032,wedowee hospital,,,,wedowee,al,36278,randolph,2563572111,acute care hospitals,government - local,randolph,heart attack,,,,0 patients,
10032,wedowee hospital,209 north main street,,,,government - local,36278,randolph,2563572111,acute care hospitals,government - local,,heart failure,hf-1,rqt  raaiiee  yoeewggkvvwnnusshhsggdnndgyfbss,0%,34 patients,al_hf-1
,wedowee hospital,209 north main street,,,wedowee,38%,36278,randolph,2563572111,acute care hospitals,government - local,no,gaattt  aallrrr,hf-2,,38%,39 patients,al_hf-2
10032,wedowee hospital,209 north main street,,,,al,33662277,randolph,2563572111,acute care hospitals,government - local,no,heart failure,b--33,,25%,4 patients,aa__hh33
,wedowee hospital,209 north main street,,,wedowee,al,2 patients,randolph,randolph,acute care hospitals,government - local,no,government - local,hf-4,heart failure patients given smoking cessation advice/counseling,100%,2 patients,al_hf-4
10032,wedowee hospital,209 north main street,,,,,36278,randolph,2563572111,acute care hospitals,ggoovvwrrjkbg    llpqll,no,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,25%,28 patients,al_pn-2
10032,14 patients,209 north main street,,,wedowee,,36278,randolph,2563572111,,government - local,,pneumonia,pn-3b,,100%,14 patients,al_pn-3b
,wedowee hospital,,,,wweeoowee,al,36278,randolph,2563572111,acute care hospitals,,j,pneumonia,pn-4,nneeioobiiaaaagj  mmookkiinnt  wdaaiioonnaasvvov//oojnnkiijv,67%,6 patients,al_pn-4
10032,,209 north main street,,,wedowee,al,randolph,randolph,no,acute care hospitals,government - local,no,pneumonia,o--,immoonnus  syunnzcdmjtt  sjhopttf(())  wwktthhii66hhrrzaage  aarraa,90%,30 patients,randolph
23 patients,wedowee hospital,,,,,al,36278,randolph,2563572111,acute care hospitals,lcrrnnng    lloofq,pneumonia,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),96%,23 patients,al_pn-6
10032,,209 north main street,,,wedowee,al,36278,randolph,,ccree  ccrreeyooiigkss,government - local,l,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,12%,16 patients,al_pn-7
10032,wedowee hospital,209 north main street,,,wedowee,al,,randolph,2563572111,acute care hospitals,,,surgical infection prevention,scip-card-2,surgical infection prevention,,,al_scip-card-2
10032,eepwweehhoowiittqk,209 north main street,,,wedowee,al,36278,aaddoollob,2563572111,acute care hospitals,government - local,no,eepwweehhoowiittqk,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,,,al_scip-inf-1
10032,wedowee hospital,209 north main street,,,,,36278,randolph,2255557722,,,no,surgical infection prevention,,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,,al_scip-inf-2
10032,scip-inf-3,209 north main street,,,,,36278,randolph,2563572111,acute care hospitals,randolph,no,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),,,al_scip-inf-3
no,wedowee hospital,,,,,,36278,,2563572111,,government - local,no,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,,al_scip-inf-4
10032,wedowee hospital,209 north main street,,,wedowee,al,88,wedowee,2563572111,acute care hospitals,government - local,no,surgical infection prevention,scip-inf-6,2563572111,,,acute care hospitals
10032,wedowee,209 north main street,,,wedowee,al,,randolph,2563572111,,government - local,no,surgical infection prevention,,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,,
110033,wedowee hospital,209 north main street,,,wedowee,110033,,randolph,2563572111,acute care hospitals,oorrmmtt--  llooxqll,scip-vte-2,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,,,al_scip-vte-2
10033,,619 south 19th street,,,birmingham,al,33,,2059344011,acute care hospitals,,yes,heart attack,33,,98%,229 patients,al_ami-1
10033,university of alabama hospital,619 south 19th street,,,,,35233,jefferson,2059344011,,government - state,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,98%,316 patients,al_ami-2
10033,igwssgh  ooraallaabbaamm  blzuraao,,,,uenknnbmm,,,jefferson,,,government - state,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),91%,87 patients,aak__ii33
10033,university of alabama hospital,619 south 19th street,,,government - state,al,heart attack patients given smoking cessation advice/counseling,619 south 19th street,2059344011,acute care hospitals,government - state,yes,,ami-4,heart attack patients given smoking cessation advice/counseling,100%,147 patients,al_ami-4
,university of alabama hospital,619 south 19th street,,,fmmiibthhq,al,35233,jefferson,2059344011,acute care hospitals,government - state,yes,al_ami-5,,heart attack patients given beta blocker at discharge,97%,331 patients,al_ami-5
10033,jgyypg  qkmmboooiittaall,619 south 19th street,,,heart attack patients given fibrinolytic medication within 30 minutes of arrival,al,35233,jefferson,2059344011,,government - state,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,al_ami-7a
10033,university of alabama hospital,acute care hospitals,,,iimmubhhaan,al,35233,jefferson,2059344011,619 south 19th street,619 south 19th street,,heart attack,ami-8a,beeqe  aacciinntt  hbnnohhnn00kiinnyttd  lg  aatfocaa,98%,47 patients,
46%,university of alabama hospital,619 south 19th street,,,birmingham,al,35233,jjwgffdrrssl,2059344011,acute care hospitals,46%,,,hf-1,heart failure patients given discharge instructions,46%,618 patients,qllff
10033,university of alabama hospital,ee,,,birmingham,al,35233,jefferson,2059344011,acute care hospitals,government - state,ee,eeaatt  iiw,2059344011,braattffaalluueeaaonnr  hucwb  aaj  soaayiil  dg  eejttrroccuusrrwoolliicc  ((llcssbfoonn,96%,681 patients,al_hf-2
10033,university of alabama hospital,619 south 19th street,,,birmingham,al,35233,,2059344011,acute care hospitals,government - state,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),94%,343 patients,al_hf-3
10033,,  oojyhh  99  tteeeee,,,,130 patients,,,2059344011,acute care hospitals,,yes,jeeaarry  ffqlluurr,,heart failure patients given smoking cessation advice/counseling,100%,130 patients,al_hf-4
10033,university of alabama hospital,,,,university of alabama hospital,,35233,jjffgessoo,2059344011,university of alabama hospital,,74%,pneumonia,,pneumonia patients assessed and given pneumococcal vaccination,74%,247 patients,
pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,university of alabama hospital,jefferson,,,al_pn-3b,,35233,jefferson,2059344011,,pn-3b,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,92%,378 patients,al_pn-3b
10033,university of alabama hospital,619 south 19th street,,,krrniiaamm,al,,jefferson,100%,sjtt  vsrr  hhoossttsss,government - state,,pneumonia,,pneumonia patients given smoking cessation advice/counseling,100%,169 patients,aallppb44
10033,university of alabama hospital,619 south 19th street,,,birmingham,al,92%,jefferson,2059344011,acute care hospitals,government - state,,pneumonia,pn-5c,10033,92%,357 patients,al_pn-5c
3333,university of alabama hospital,619 south 19th street,,,birmingham,,35233,jjeerd,2059344011,acute care hospitals,government - state,,pneumonia,o,pneumonia patients given the most appropriate initial antibiotic(s),85%,155 patients,al_pn-6
10033,university of alabama hospital,6699dhh1199hh  tt,,,birmingham,al,35233,nwffdwssoonn,2059344011,acute care hospitals,government - state,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,79%,242 patients,al_pn-7
,university of alabama hospital,619 south 19th street,,,bbofknngghhaamm,al,35233,jefferson,2059344011,acute care hospitals,government - state,yes,ssrrggfqooffccttoo  eevvwbiioo,scip-card-2,,69%,94 patients,ll__xko--ccse--
10033,ynniivvwtaiittyy  aallqbbaaaa  hhiiiro,yes,,,,q,,jefferson,,acute care hospitals,government - state,yes,10033,scip-inf-1,,88%,324 patients,
10033,university of alabama hospital,619 south 19th street,,,bbunknnhj,,33552233,jefferson,0055331111,acute care hospitals,,,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,95%,350 patients,al_scip-inf-2
10033,university of alabama hospital,619 south 19th street,,,birmingham,al,35233,jefferson,2059344011,acute care hospitals,government - state,yes,surgical infection prevention,scip-inf-3,ssjfhrru  ppsttdmrw  gooreevvrnnttee  miivkttkccssrreedttoeeeaattrhhg  mm((wworunn  uurrd  aagy  ssuufeerru,87%,317 patients,al_scip-inf-3
10033,,,,,rrmmnnggaa,al,33,jefferson,2059344011,acute care hospitals,,yes,surgical infection prevention,scip-inf-4,,76%,140 patients,al_scip-inf-4
10033,university of alabama hospital,619 south 19th street,,,,,35233,jefferson,2059344011,acute care hospitals,,yyss,surgical infection prevention,10033,,97%,585 patients,al_scip-inf-6
10033,university of alabama hospital,,,,,qk,35233,kcfdoo,2059344011,230 patients,government - state,,surgical infection prevention,,,79%,230 patients,al_scip-vte-1
10033,uunnoeeessoyooff  aallqaakypssorll,,,,vniinnthhaan,al,35233,jefferson,2059344011,acute care hospitals,government - state,yes,surgical infection prevention,,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,77%,224 patients,
10034,community hospital inc,805 friendship road,,,tallassee,al,36078,elmore,3342836541,,,10034,heart attack,heart attack patients given aspirin at arrival,heart attack patients given aspirin at arrival,77%,13 patients,
,community hospital inc,55  ffiiwddwhhkrrdd,,,,sll,36078,elmore,3342836541,xjwccsee  gokskd,,no,heart attack,,no,100%,4 patients,
